month,validator_sort,validator,consensus_income,execution_income
2023-10-01,23.0,23,118.33876987603,0.0
2023-10-01,24.0,24,116.65361317223999,0.0
2023-10-01,25.0,25,116.90428326704001,0.0
2023-10-01,26.0,26,115.17355445678999,0.0
2023-10-01,27.0,27,116.96975591536,0.0
2023-10-01,28.0,28,115.02886468613,0.0
2023-10-01,29.0,29,117.19003622063998,0.0
2023-10-01,30.0,30,182.99604246871004,32.96821270635739
2023-10-01,31.0,31,115.35181811225999,0.0
2023-10-01,32.0,32,22.597115158420007,0.0
2023-11-01,0.0,0,232.4958563666,21.046393474937474
2023-11-01,1.0,1,147.94065592439,0.0
2023-11-01,2.0,2,147.53264057589,0.0
2023-11-01,3.0,3,147.8789958365,0.0
2023-11-01,4.0,4,148.01802797482,0.0
2023-11-01,5.0,5,147.82379466436998,0.0
2023-11-01,6.0,6,149.36569245565997,0.0
2023-11-01,7.0,7,149.14669558588002,0.0
2023-11-01,9.0,9,219.76367930795993,73.9039106362976
2023-11-01,10.0,10,148.12793903574,0.0
2023-11-01,11.0,11,147.94992673363004,0.0
2023-11-01,12.0,12,147.91825772513002,0.0
2023-11-01,13.0,13,147.81703441829998,0.0
2023-11-01,14.0,14,147.87958926776,0.0
2023-11-01,15.0,15,148.01988221032002,0.0
2023-11-01,16.0,16,442.3128866559299,0.0
2023-11-01,17.0,17,147.73363149355998,0.0
2023-11-01,18.0,18,147.81862765247,0.0
2023-11-01,19.0,19,147.98463196368002,0.0
2023-11-01,20.0,20,148.53181558788,0.0
2023-11-01,21.0,21,147.76908303048998,0.0
2023-11-01,22.0,22,148.66321986401996,0.0
2023-11-01,23.0,23,149.19891620162002,0.0
2023-11-01,24.0,24,147.72590658103,0.0
2023-11-01,25.0,25,147.93484384126998,0.0
2023-11-01,26.0,26,148.64476273335,0.0
2023-11-01,27.0,27,233.32729919436994,33.54731803619878
2023-11-01,28.0,28,145.73576963882002,0.0
2023-11-01,29.0,29,234.93560611292,49.240053063897285
2023-11-01,30.0,30,438.38544218786996,0.0
2023-11-01,31.0,31,148.82056884672002,0.0
2023-11-01,32.0,32,-112.3735487426,0.0
2023-12-01,0.0,0,157.33376145482998,0.0
2023-12-01,1.0,1,156.67961226930998,0.0
2023-12-01,2.0,2,157.12522890363002,0.0
2023-12-01,3.0,3,156.80288359558998,0.0
2023-12-01,4.0,4,156.94757853505,0.0
2023-12-01,5.0,5,156.60514960244,0.0
2023-12-01,6.0,6,158.37588278451003,0.0
2023-12-01,7.0,7,74.17919323189,0.0
2023-12-01,9.0,9,128.30791653909003,0.0
2023-12-01,10.0,10,346.56173582478004,100.81547041199964
2023-12-01,11.0,11,156.65871907270997,0.0
2023-12-01,12.0,12,248.1182218175,45.62783988483001
2023-12-01,13.0,13,156.52902337628,0.0
2023-12-01,14.0,14,251.46751685563007,25.24866147128793
2023-12-01,15.0,15,156.25466183467,0.0
2023-12-01,16.0,16,156.61256535074997,0.0
2023-12-01,17.0,17,156.68994237652004,0.0
2023-12-01,18.0,18,156.61022935192005,0.0
2023-12-01,19.0,19,156.66120421168003,0.0
2023-12-01,20.0,20,157.20695809122995,0.0
2023-12-01,21.0,21,489.8465071238099,0.0
2023-12-01,22.0,22,157.08772083943,0.0
2023-12-01,23.0,23,153.76907508232998,0.0
2023-12-01,24.0,24,156.78901791478,0.0
2023-12-01,25.0,25,252.78479034555,26.475185918425144
2023-12-01,26.0,26,156.71273092540002,0.0
2023-12-01,27.0,27,250.37973953633994,8.900034806417288
2023-12-01,28.0,28,154.48645571712,0.0
2023-12-01,29.0,29,156.37351274079998,0.0
2023-12-01,30.0,30,156.08143632750003,0.0
2023-12-01,31.0,31,157.05555766017,0.0
2023-12-01,32.0,32,74.60130575127,0.0
2024-01-01,0.0,0,163.80855786728003,0.0
2024-01-01,1.0,1,163.84265616545002,0.0
2024-01-01,2.0,2,164.27534433808,0.0
2024-01-01,3.0,3,164.02837759112,0.0
2024-01-01,4.0,4,163.76731349812002,0.0
2024-01-01,5.0,5,163.4110944029,0.0
2024-01-01,6.0,6,164.75023500729003,0.0
2024-01-01,7.0,7,236.07910738541003,214.76150508559456
2024-01-01,9.0,9,147.41001816638,0.0
2024-01-01,10.0,10,260.07051749132,30.54066455048243
2024-01-01,11.0,11,163.50910940646003,0.0
2024-01-01,12.0,12,163.48091904777002,0.0
2024-01-01,13.0,13,162.98797901174004,0.0
2024-01-01,14.0,14,162.75579959056,0.0
2024-01-01,15.0,15,163.30797750211,0.0
2024-01-01,16.0,16,256.98363291282,20.3065779365173
2024-01-01,17.0,17,258.13660234368,25.274289049887916
2024-01-01,18.0,18,163.32572122903,0.0
2024-01-01,19.0,19,257.84426631709005,808.4349666706565
2024-01-01,20.0,20,163.78071403223996,0.0
2024-01-01,21.0,21,163.46752248248998,0.0
2024-01-01,22.0,22,163.58455905558003,0.0
2024-01-01,23.0,23,161.02167949001998,0.0
2024-01-01,24.0,24,268.3494195167301,19.93754222556792
2024-01-01,25.0,25,163.38927380484,0.0
2024-01-01,26.0,26,163.79164090764996,0.0
2024-01-01,27.0,27,163.44734861296,0.0
2024-01-01,28.0,28,160.14811966884002,0.0
2024-01-01,29.0,29,163.57729459693002,0.0
2024-01-01,30.0,30,163.34233711666997,0.0
2024-01-01,31.0,31,163.58284630121,0.0
2024-01-01,32.0,32,63.278284642420026,35.72695635105473
2024-02-01,0.0,0,190.24041122770996,0.0
2024-02-01,1.0,1,190.23091717006002,0.0
2024-02-01,2.0,2,190.47379913721,0.0
2024-02-01,3.0,3,190.26466064022995,0.0
2024-02-01,4.0,4,189.97273405891002,0.0
2024-02-01,5.0,5,156.64869407833,24.778947797955993
2024-02-01,6.0,6,192.94480378091004,0.0
2024-02-01,7.0,7,289.04375281345,19.063873203346066
2024-02-01,9.0,9,144.1980881413,0.0
2024-02-01,10.0,10,16.606744575169998,0.0
2024-02-01,11.0,11,16.588525688590007,0.0
2024-02-01,12.0,12,16.527262789769996,0.0
2024-02-01,13.0,13,16.650551651789996,0.0
2024-02-01,14.0,14,16.234255134909994,0.0
2024-02-01,15.0,15,16.23418086282,0.0
2024-02-01,16.0,16,129.17440743263,67.40097060226059
2024-02-01,17.0,17,212.40980399023994,79.68861076720523
2024-02-01,18.0,18,16.417562778769994,0.0
2024-02-01,19.0,19,16.387728609870013,0.0
2024-02-01,20.0,20,191.3960664307,0.0
2024-02-01,21.0,21,16.57224751224,0.0
2024-02-01,22.0,22,191.18907135403003,0.0
2024-02-01,23.0,23,187.02942655817,0.0
2024-02-01,24.0,24,16.54657236387,0.0
2024-02-01,25.0,25,16.567572925350003,0.0
2024-02-01,26.0,26,191.23405171855998,0.0
2024-02-01,27.0,27,16.62433005845999,0.0
2024-02-01,28.0,28,186.37691161896996,0.0
2024-02-01,29.0,29,16.447701789310003,0.0
2024-02-01,30.0,30,16.503978255049987,0.0
2024-02-01,31.0,31,547.41281754494,932.0794153036426
2024-02-01,32.0,32,48.39769693845999,0.0
2024-03-01,0.0,0,238.52943021845002,0.0
2024-03-01,1.0,1,237.96872016644997,0.0
2024-03-01,2.0,2,238.73627115568001,0.0
2024-03-01,3.0,3,238.33226235037,0.0
2024-03-01,4.0,4,239.18058629531006,0.0
2024-03-01,5.0,5,241.35184462943997,0.0
2024-03-01,6.0,6,240.95261455402002,0.0
2024-03-01,7.0,7,391.17934817958,43.0825955767859
2024-03-01,9.0,9,204.56757876752005,0.0
2024-03-01,10.0,10,241.40034630764,0.0
2024-03-01,11.0,11,241.54609605612,0.0
2024-03-01,12.0,12,416.29317797885994,60.789186378005645
2024-03-01,13.0,13,240.89944321819996,0.0
2024-03-01,14.0,14,241.17169669707,0.0
2024-03-01,15.0,15,241.54759850876005,0.0
2024-03-01,16.0,16,241.21254304443997,0.0
2024-03-01,17.0,17,241.05683462092,0.0
2024-03-01,18.0,18,240.96361581847,0.0
2024-03-01,19.0,19,873.8138402834201,0.0
2024-03-01,20.0,20,240.36703087994,0.0
2024-03-01,21.0,21,241.57014697310998,0.0
2024-03-01,22.0,22,240.40062233666,0.0
2024-03-01,23.0,23,113.02457852563997,0.0
2024-03-01,24.0,24,241.35119452470994,0.0
2024-03-01,25.0,25,241.24749667501,0.0
2024-03-01,26.0,26,240.67034828721003,0.0
2024-03-01,27.0,27,241.44352667979007,0.0
2024-03-01,28.0,28,236.16683878804002,0.0
2024-03-01,29.0,29,241.25997927710003,0.0
2024-03-01,30.0,30,241.32884163093001,0.0
2024-03-01,31.0,31,240.63836904059,0.0
2024-03-01,32.0,32,134.30902634851998,0.0
2024-04-01,0.0,0,205.58771347675,0.0
2024-04-01,1.0,1,204.63477902802,0.0
2024-04-01,2.0,2,348.5175344484399,23.69753569775264
2024-04-01,3.0,3,205.41275309102,0.0
2024-04-01,4.0,4,205.32800077431,0.0
2024-04-01,5.0,5,209.18610540113,0.0
2024-04-01,6.0,6,208.98654161016,0.0
2024-04-01,7.0,7,61.39275495331998,0.0
2024-04-01,9.0,9,85.71942942363002,0.0
2024-04-01,10.0,10,209.24307801887008,0.0
2024-04-01,11.0,11,209.04227032749998,0.0
2024-04-01,12.0,12,361.3664546002099,16.30640920317607
2024-04-01,13.0,13,209.01447138772002,0.0
2024-04-01,14.0,14,209.12499485849,0.0
2024-04-01,15.0,15,208.93273299092,0.0
2024-04-01,16.0,16,357.0962721400899,31.148688309511808
2024-04-01,17.0,17,208.94728819475998,0.0
2024-04-01,18.0,18,209.02840593099998,0.0
2024-04-01,19.0,19,209.17338706439992,0.0
2024-04-01,20.0,20,208.57416471715993,0.0
2024-04-01,21.0,21,208.93706537566,0.0
2024-04-01,22.0,22,208.83201366876003,0.0
2024-04-01,23.0,23,340.9963882506401,183.45076184787263
2024-04-01,24.0,24,209.13972393431004,0.0
2024-04-01,25.0,25,208.80597736229996,0.0
2024-04-01,26.0,26,208.60477345903004,0.0
2024-04-01,27.0,27,208.86362417328007,0.0
2024-04-01,28.0,28,482.10757152843996,430.50300977446415
2024-04-01,29.0,29,371.41895907523,29.134810618400866
2024-04-01,30.0,30,209.13553521059,0.0
2024-04-01,31.0,31,208.4157577999,0.0
2024-04-01,32.0,32,202.80817859531,0.0
2024-05-01,0.0,0,235.02692984742998,0.0
2024-05-01,1.0,1,373.12848487605004,65.18254860205364
2024-05-01,2.0,2,403.2261257250701,489.9969019391669
2024-05-01,3.0,3,234.79209408324004,0.0
2024-05-01,4.0,4,370.59392592725004,74.95112707393766
2024-05-01,5.0,5,218.1032202105,0.0
2024-05-01,6.0,6,402.68410209491,280.76660443090526
2024-05-01,7.0,7,235.95316471767,0.0
2024-05-01,9.0,9,186.42483526513996,0.0
2024-05-01,10.0,10,217.94387495056003,0.0
2024-05-01,11.0,11,217.48225543251996,0.0
2024-05-01,12.0,12,218.03909117697,0.0
2024-05-01,13.0,13,217.91510918388008,0.0
2024-05-01,14.0,14,385.20899470015996,19.82435925999281
2024-05-01,15.0,15,217.95483304821002,0.0
2024-05-01,16.0,16,217.62323929018,0.0
2024-05-01,17.0,17,385.55412302946,24.159682562200704
2024-05-01,18.0,18,217.91459617286003,0.0
2024-05-01,19.0,19,218.09333601614003,0.0
2024-05-01,20.0,20,190.33112358629998,0.0
2024-05-01,21.0,21,349.52340342632004,48.17683754759456
2024-05-01,22.0,22,190.96623870708999,0.0
2024-05-01,23.0,23,231.09438788655993,0.0
2024-05-01,24.0,24,385.72148976435017,98.703907147494
2024-05-01,25.0,25,217.93030224366007,0.0
2024-05-01,26.0,26,190.72319459233,0.0
2024-05-01,27.0,27,389.93688692572,116.6109921378305
2024-05-01,28.0,28,359.7584139684401,22.56372824255167
2024-05-01,29.0,29,218.12787313116002,0.0
2024-05-01,30.0,30,218.18848760708005,0.0
2024-05-01,31.0,31,191.05396381699,0.0
2024-05-01,32.0,32,109.27146078489001,0.0
2024-06-01,0.0,0,381.74554326584,134.80824424337277
2024-06-01,1.0,1,224.84396776597998,0.0
2024-06-01,2.0,2,225.12251148427,0.0
2024-06-01,3.0,3,388.8048008205999,224.8946929526845
2024-06-01,4.0,4,225.02513335536995,0.0
2024-06-01,5.0,5,382.19993119911004,34.01453461732115
2024-06-01,6.0,6,222.68623441600002,0.0
2024-06-01,7.0,7,202.96999506817005,0.0
2024-06-01,9.0,9,66.82323967335999,0.0
2024-06-01,10.0,10,225.85256595943002,0.0
2024-06-01,11.0,11,385.70244696347993,122.21824148579435
2024-06-01,12.0,12,391.24204805650993,47.14395401736981
2024-06-01,13.0,13,225.94358402097996,0.0
2024-06-01,14.0,14,386.75038689391,13.837167789412769
2024-06-01,15.0,15,371.80647792482995,45.26542111406715
2024-06-01,16.0,16,380.30217998497,34.311454166777985
2024-06-01,17.0,17,225.76475386338,0.0
2024-06-01,18.0,18,225.87726318562997,0.0
2024-06-01,19.0,19,389.67503739676,36.412009653918446
2024-06-01,20.0,20,374.31236617468005,461.7442691604799
2024-06-01,21.0,21,384.10442625090997,33.18064588859995
2024-06-01,22.0,22,224.25140997043002,0.0
2024-06-01,23.0,23,384.63489068652024,298.1417745160777
2024-06-01,24.0,24,225.74691590717003,0.0
2024-06-01,25.0,25,225.85910394258994,0.0
2024-06-01,26.0,26,223.80186667113003,0.0
2024-06-01,27.0,27,225.54777004461,0.0
2024-06-01,28.0,28,219.19689922183008,0.0
2024-06-01,29.0,29,225.91801196575994,0.0
2024-06-01,30.0,30,225.82744362094002,0.0
2024-06-01,31.0,31,224.16849682300997,0.0
2024-06-01,32.0,32,21.252426485209995,0.0
2024-07-01,0.0,0,249.57272096997994,0.0
2024-07-01,1.0,1,249.77918058863997,0.0
2024-07-01,2.0,2,249.9087990445,0.0
2024-07-01,3.0,3,249.39022677530002,0.0
2024-07-01,4.0,4,405.53196469872006,127.24925756212609
2024-07-01,5.0,5,336.5611393457301,71.91486659432029
2024-07-01,6.0,6,252.63862633789,0.0
2024-07-01,7.0,7,253.22613860756,0.0
2024-07-01,9.0,9,182.03364697560002,0.0
2024-07-01,10.0,10,193.20051291654,0.0
2024-07-01,11.0,11,344.8491393284501,34.37084208156755
2024-07-01,12.0,12,193.19941553857004,0.0
2024-07-01,13.0,13,342.68276842801004,21.801964972082292
2024-07-01,14.0,14,193.4909664065501,0.0
2024-07-01,15.0,15,332.1586410299001,48.665570540699264
2024-07-01,16.0,16,193.29674207259004,0.0
2024-07-01,17.0,17,193.85518794162,0.0
2024-07-01,18.0,18,193.20988298010005,0.0
2024-07-01,19.0,19,193.44474648177,0.0
2024-07-01,20.0,20,251.99889980482996,0.0
2024-07-01,21.0,21,193.85473914707998,0.0
2024-07-01,22.0,22,252.26044987413005,0.0
2024-07-01,23.0,23,400.17874754197004,28.87753335366666
2024-07-01,24.0,24,193.84447217063,0.0
2024-07-01,25.0,25,194.05781748969,0.0
2024-07-01,26.0,26,252.11876418400996,0.0
2024-07-01,27.0,27,349.20656205333,90.21333538016559
2024-07-01,28.0,28,244.51260847782004,0.0
2024-07-01,29.0,29,193.53262002421,0.0
2024-07-01,30.0,30,762.26971113864,0.0
2024-07-01,31.0,31,252.07302844099996,0.0
2024-07-01,32.0,32,190.06562847473998,41.77776035692591
2024-08-01,0.0,0,246.48199041019996,0.0
2024-08-01,1.0,1,247.22589027577996,0.0
2024-08-01,2.0,2,247.63949138204003,0.0
2024-08-01,3.0,3,247.72735216128,0.0
2024-08-01,4.0,4,248.17090304977998,0.0
2024-08-01,5.0,5,250.75609906583998,0.0
2024-08-01,6.0,6,250.75590878796,0.0
2024-08-01,7.0,7,241.27900618259997,0.0
2024-08-01,9.0,9,213.56303707712001,0.0
2024-08-01,10.0,10,251.0680091931,0.0
2024-08-01,11.0,11,250.88612109636003,0.0
2024-08-01,12.0,12,742.0149525459202,107.877200630029
2024-08-01,13.0,13,250.27464486486002,0.0
2024-08-01,14.0,14,250.89490109062,0.0
2024-08-01,15.0,15,250.59803942871994,0.0
2024-08-01,16.0,16,250.63050823830008,0.0
2024-08-01,17.0,17,698.5378052583401,155.9321906372068
2024-08-01,18.0,18,251.00907999322007,0.0
2024-08-01,19.0,19,250.91208308487998,0.0
2024-08-01,20.0,20,699.6174251476201,1665.7629338428806
2024-08-01,21.0,21,251.14977188518003,0.0
2024-08-01,22.0,22,250.29061431543994,0.0
2024-08-01,23.0,23,242.83936236612,0.0
2024-08-01,24.0,24,250.86851703798,0.0
2024-08-01,25.0,25,250.77394990418003,0.0
2024-08-01,26.0,26,249.63842914246007,0.0
2024-08-01,27.0,27,687.5331510880601,192.32959854627592
2024-08-01,28.0,28,242.13816658504004,0.0
2024-08-01,29.0,29,835.4120110183201,126.17407808651693
2024-08-01,30.0,30,251.22958253158006,0.0
2024-08-01,31.0,31,677.6887874121,433.18953204565025
2024-08-01,32.0,32,-188.70397092000002,0.0
