county_id,area,population
21205,"{""type"": ""Feature"", ""id"": ""21205"", ""properties"": {""name"": ""Rowan""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-83.63622684786847, 38.18770258481584], [-83.50701226412264, 38.269313255422546], [-83.48906579415794, 38.32429307562075], [-83.49983367613676, 38.350064866338656], [-83.45317285422854, 38.38185007489074], [-83.4136906203062, 38.39645408963089], [-83.3419047404474, 38.319138717477166], [-83.30960109451094, 38.25213206161061], [-83.30242250652506, 38.21003813677136], [-83.24499380263802, 38.191997883268826], [-83.20551156871568, 38.17567574914749], [-83.22345803868038, 38.13186370492704], [-83.26294027260272, 38.1155415708057], [-83.33472615246153, 38.084615421944214], [-83.38138697436975, 38.05197115370153], [-83.43522638426384, 38.033930900198996], [-83.49983367613676, 38.050253034320335], [-83.46394073620736, 38.07946106380063], [-83.53572661606616, 38.09492413823138], [-83.52495873408733, 38.11897780956809], [-83.62186967189672, 38.14904489873898], [-83.5931553199532, 38.16880327162271], [-83.63622684786847, 38.18770258481584]]]}}",24302.0
47187,"{""type"": ""Feature"", ""id"": ""47187"", ""properties"": {""name"": ""Williamson""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-87.20398507685077, 35.959301747407466], [-87.18244931289313, 36.04950301492014], [-87.05323472914729, 36.04520771646716], [-87.03887755317552, 35.98936883657836], [-86.92760943939439, 36.05293925368253], [-86.79121626766268, 36.03661711956119], [-86.61893015600155, 35.967892344313434], [-86.62610874398743, 35.91548970318703], [-86.6045729800298, 35.855355524845244], [-86.61175156801568, 35.790066988359875], [-86.66200168391684, 35.79092604805047], [-86.70148391783917, 35.72220127280272], [-86.68712674186742, 35.71017443713436], [-86.78044838568385, 35.70673819837198], [-86.84505567755677, 35.72477845187451], [-87.0352882591826, 35.79608040619406], [-87.21475295882958, 35.851060226392256], [-87.20398507685077, 35.959301747407466]]]}}",205645.0
20117,"{""type"": ""Feature"", ""id"": ""20117"", ""properties"": {""name"": ""Marshall""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.80534650796507, 40.00117759166591], [-96.46436357863578, 40.00117759166591], [-96.23823805708057, 40.00031853197531], [-96.23823805708057, 39.566493388223876], [-96.57922098640987, 39.566493388223876], [-96.80534650796507, 39.566493388223876], [-96.80534650796507, 40.00117759166591]]]}}",9963.0
20131,"{""type"": ""Feature"", ""id"": ""20131"", ""properties"": {""name"": ""Nemaha""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.23823805708057, 40.00031853197531], [-96.01211253552535, 40.00031853197531], [-95.78957630796307, 40.00031853197531], [-95.78957630796307, 39.65325841697416], [-95.78957630796307, 39.56563432853328], [-96.03723759347594, 39.566493388223876], [-96.23823805708057, 39.566493388223876], [-96.23823805708057, 40.00031853197531]]]}}",10177.0
28161,"{""type"": ""Feature"", ""id"": ""28161"", ""properties"": {""name"": ""Yalobusha""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-89.93184851148511, 34.164726053750535], [-89.72008016590165, 34.16386699405994], [-89.72008016590165, 34.192215963849634], [-89.5083118203182, 34.191356904159036], [-89.5083118203182, 34.16214887467874], [-89.5083118203182, 33.867491400804], [-89.77033028180281, 33.867491400804], [-89.77033028180281, 33.89755848997489], [-89.92466992349924, 33.89755848997489], [-89.92466992349924, 34.14067238241382], [-89.93184851148511, 34.164726053750535]]]}}",12380.0
20143,"{""type"": ""Feature"", ""id"": ""20143"", ""properties"": {""name"": ""Ottawa""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.92879552775527, 39.30619830197301], [-97.36886566485664, 39.30619830197301], [-97.37245495884959, 39.131809184781844], [-97.37245495884959, 38.958279127281266], [-97.92879552775527, 38.958279127281266], [-97.92879552775527, 39.21943327322273], [-97.92879552775527, 39.30619830197301]]]}}",6004.0
42127,"{""type"": ""Feature"", ""id"": ""42127"", ""properties"": {""name"": ""Wayne""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-75.46340442594426, 41.641981600706], [-75.48494018990189, 41.999350431994316], [-75.40238642806428, 41.999350431994316], [-75.359314900149, 41.999350431994316], [-75.30906478424784, 41.9486659102491], [-75.29111831428314, 41.95210214901148], [-75.26240396233962, 41.86619617995179], [-75.20856455244552, 41.86963241871418], [-75.14754655456554, 41.85073310552105], [-75.07576067470674, 41.79833046439464], [-75.10447502665026, 41.77084055429554], [-75.0542249107491, 41.752800300793], [-75.04345702877029, 41.62394134720346], [-75.06858208672087, 41.60160579524795], [-75.16908231852318, 41.4753240207302], [-75.18702878848788, 41.44267975248752], [-75.2516360803608, 41.41261266331663], [-75.26599325633256, 41.372236857858574], [-75.35213631216313, 41.36794155940559], [-75.31265407824078, 41.33186105240052], [-75.3413684301843, 41.25454568024679], [-75.359314900149, 41.23908260581605], [-75.50647595385954, 41.23221012829128], [-75.44186866198662, 41.25884097869978], [-75.46340442594426, 41.641981600706]]]}}",51307.0
12103,"{""type"": ""Feature"", ""id"": ""12103"", ""properties"": {""name"": ""Pinellas""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-82.828635699457, 28.17192565214652], [-82.81427852348523, 28.061966011750116], [-82.78197487754878, 28.055952593915933], [-82.78915346553465, 28.15216727926279], [-82.8035106415064, 28.17192565214652], [-82.65276029380294, 28.173643771527708], [-82.64917099981, 28.020731146601463], [-82.68865323373234, 28.027603624126236], [-82.6850639397394, 27.97176474423744], [-82.72454617366174, 27.947711072900724], [-82.6850639397394, 27.915925864348637], [-82.62763523585235, 27.91077150620506], [-82.58815300193001, 27.816274940239396], [-82.62404594185942, 27.78019443323433], [-82.62404594185942, 27.726932732417318], [-82.63840311783117, 27.703738120771206], [-82.71377829168291, 27.69858376262762], [-82.72454617366174, 27.67109385252852], [-82.69942111571116, 27.638449584285837], [-82.73172476164761, 27.612677793567933], [-82.74608193761938, 27.647040181191805], [-82.73890334963349, 27.71834213551135], [-82.78915346553465, 27.79136220921209], [-82.8214571114711, 27.81369776116761], [-82.85017146341463, 27.86352322322223], [-82.828635699457, 28.019872086910866], [-82.8465821694217, 28.07657002649026], [-82.86093934539345, 28.17192565214652], [-82.828635699457, 28.17192565214652]]]}}",939548.0
26153,"{""type"": ""Feature"", ""id"": ""26153"", ""properties"": {""name"": ""Schoolcraft""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-85.86517841748417, 46.505118509175084], [-85.86517841748417, 46.24482342292422], [-85.86517841748417, 45.96820620255202], [-85.92260712137121, 45.94844782966829], [-85.91542853338532, 45.919239800187995], [-85.99798229522295, 45.95102500874008], [-86.0733574690747, 45.965629023480226], [-86.15950052490524, 45.95360218781187], [-86.19539346483465, 45.96305184440843], [-86.27794722667227, 45.942434411834114], [-86.32460804858049, 45.90635390482904], [-86.33178663656636, 45.85223314432144], [-86.36409028250281, 45.79038084659846], [-86.41434039840398, 45.79381708536084], [-86.4610012203122, 45.757736578355775], [-86.45741192631925, 45.896045188541876], [-86.48971557225572, 45.896045188541876], [-86.48971557225572, 46.158058394173935], [-86.61534086200862, 46.15891745386453], [-86.61534086200862, 46.3333065710557], [-86.36409028250281, 46.331588451674506], [-86.36409028250281, 46.50597756886568], [-85.86517841748417, 46.505118509175084]]]}}",8186.0
13193,"{""type"": ""Feature"", ""id"": ""13193"", ""properties"": {""name"": ""Macon""}, ""geometry"": {""type"": ""MultiPolygon"", ""coordinates"": [[[[-84.00233483514835, 32.52993546254462], [-84.00951342313422, 32.52134486563865], [-84.05258495104951, 32.52220392532925], [-84.00233483514835, 32.52993546254462]]], [[[-84.25358541465414, 32.37186847947479], [-84.25358541465414, 32.3959221508115], [-84.1961567107671, 32.401076508955086], [-84.12078153691536, 32.505881791207905], [-84.05258495104951, 32.52220392532925], [-84.01669201112011, 32.5067408508985], [-83.93413824928248, 32.505881791207905], [-83.84799519345194, 32.46894222451224], [-83.83722731147311, 32.382177195761955], [-83.84799519345194, 32.29111686855868], [-83.89824530935309, 32.28080815227152], [-83.96644189521895, 32.248163884028834], [-84.02745989309892, 32.170848511875114], [-84.08488859698596, 32.19146594444944], [-84.13513871288713, 32.18545252661526], [-84.13513871288713, 32.22754645145451], [-84.18179953479535, 32.2301236305263], [-84.22128176871769, 32.2309826902169], [-84.21769247472474, 32.29541216701166], [-84.25717470864709, 32.29627122670226], [-84.25358541465414, 32.37186847947479]]]]}}",13846.0
48343,"{""type"": ""Feature"", ""id"": ""48343"", ""properties"": {""name"": ""Morris""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-94.80969904789048, 33.36322336242362], [-94.77739540195401, 33.33143815387153], [-94.74868105001049, 33.328860974799746], [-94.73073458004579, 33.30910260191602], [-94.69125234612346, 33.3125388406784], [-94.65177011220112, 33.26872679645796], [-94.65535940619405, 32.87957275661756], [-94.70560952209522, 32.87957275661756], [-94.71996669806698, 32.90448548764487], [-94.77021681396813, 32.92596197990979], [-94.8204669298693, 32.98265991948919], [-94.80969904789048, 33.36322336242362]]]}}",12653.0
40109,"{""type"": ""Feature"", ""id"": ""40109"", ""properties"": {""name"": ""Oklahoma""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.67395565425653, 35.72563751156511], [-97.14274014330142, 35.72477845187451], [-97.14274014330142, 35.46362430593305], [-97.14274014330142, 35.37685927718277], [-97.6703663602636, 35.37685927718277], [-97.67395565425653, 35.72563751156511]]]}}",764698.0
48223,"{""type"": ""Feature"", ""id"": ""48223"", ""properties"": {""name"": ""Hopkins""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-95.86136218782187, 33.21890133440334], [-95.78598701397013, 33.25412278171781], [-95.73214760407603, 33.30480730346303], [-95.67471890018899, 33.30223012439124], [-95.5849865503655, 33.35892806397064], [-95.50243278852788, 33.34776028799288], [-95.40193255672557, 33.371813959329586], [-95.34450385283853, 33.36150524304242], [-95.30861091290913, 33.37696831747317], [-95.30861091290913, 32.96290154660546], [-95.66395101821018, 32.96032436753367], [-95.66754031220312, 32.979223680726804], [-95.86136218782187, 32.979223680726804], [-95.86495148181481, 32.99984111330113], [-95.86136218782187, 33.21890133440334]]]}}",35844.0
40113,"{""type"": ""Feature"", ""id"": ""40113"", ""properties"": {""name"": ""Osage""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.75150709807097, 36.998763973029725], [-96.52538157651576, 36.998763973029725], [-96.00134465354652, 36.998763973029725], [-96.00134465354652, 36.4240530400204], [-96.00134465354652, 36.16118077469774], [-96.26695240902409, 36.16203983438834], [-96.24182735107351, 36.20241563984639], [-96.25618452704526, 36.22561025149251], [-96.33873828888288, 36.22990554994549], [-96.3853991107911, 36.26684511664116], [-96.43205993269932, 36.285744429834295], [-96.4571849906499, 36.332133653126526], [-96.51461369453695, 36.298630325193244], [-96.57204239842397, 36.31581151900519], [-96.55768522245222, 36.348455787247865], [-96.52179228252282, 36.36563698105981], [-96.53973875248752, 36.39999936868368], [-96.57563169241692, 36.374227577965776], [-96.6007567503675, 36.38195911518115], [-96.63664969029689, 36.425771159401584], [-96.67613192421923, 36.42061680125801], [-96.71202486414863, 36.43779799506994], [-96.70484627616275, 36.4773147408374], [-96.73714992209922, 36.55033481453814], [-96.76945356803567, 36.56579788896888], [-96.83765015390154, 36.521126785057845], [-96.87354309383093, 36.471301323003225], [-96.9417396796968, 36.455838248572476], [-97.00634697156971, 36.48590533774337], [-97.00993626556266, 36.506522770317694], [-96.99557908959089, 36.528858322273216], [-96.90225744577445, 36.55119387422874], [-96.8879002698027, 36.575247545565446], [-96.92020391573915, 36.60101933628336], [-97.00275767757677, 36.582979082780824], [-97.05659708747088, 36.59328779906799], [-97.04582920549205, 36.60273745566455], [-97.06377567545675, 36.68434812627125], [-97.03147202952029, 36.701529320083196], [-96.93097179771797, 36.68606624565245], [-96.8879002698027, 36.75135478213782], [-96.83406085990859, 36.743623244922446], [-96.82329297792977, 36.767676916259155], [-96.75150709807097, 36.782280930999306], [-96.75150709807097, 36.998763973029725]]]}}",47923.0
12113,"{""type"": ""Feature"", ""id"": ""12113"", ""properties"": {""name"": ""Santa Rosa""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-87.16450284292843, 30.999091093900937], [-86.7840376796768, 30.99737297451974], [-86.79839485564855, 30.38658153450534], [-86.92043085140851, 30.370259400384], [-86.92043085140851, 30.38658153450534], [-87.07477049310492, 30.362527863168623], [-87.17886001890018, 30.334178893378926], [-87.23269942879429, 30.348782908119077], [-87.22911013480135, 30.384004355433547], [-87.1537349609496, 30.40548084769847], [-87.12502060900609, 30.499977413664134], [-87.15732425494255, 30.535198860978603], [-87.21116366483665, 30.554957233862332], [-87.25782448674487, 30.611655173441726], [-87.27218166271662, 30.71731951538515], [-87.30089601466014, 30.719037634766345], [-87.31166389663896, 30.7869033503235], [-87.29371742667426, 30.812675141041403], [-87.3152531906319, 30.847037528665282], [-87.28294954469544, 30.888272393813935], [-87.28653883868839, 30.9252119605096], [-87.25423519275192, 30.931225378343775], [-87.22911013480135, 30.961292467514667], [-87.16450284292843, 30.999091093900937]]]}}",163903.0
12117,"{""type"": ""Feature"", ""id"": ""12117"", ""properties"": {""name"": ""Seminole""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-81.41445386623866, 28.785294271232708], [-81.4180431602316, 28.824811017000165], [-81.36779304433044, 28.878931777507773], [-81.35702516235162, 28.848005628646284], [-81.32113222242222, 28.83426067359673], [-81.22422128461284, 28.832542554215536], [-81.21704269662696, 28.808488882878827], [-81.17756046270462, 28.781858032470318], [-81.13807822878229, 28.791307689066883], [-81.10577458284583, 28.828247255762555], [-81.06629234892348, 28.812784181331807], [-81.05193517295173, 28.77326743556435], [-81.06270305493055, 28.75007282391823], [-81.01604223302233, 28.693374884338837], [-81.01963152701526, 28.674475571145706], [-80.98732788107881, 28.612623273422727], [-81.3283108104081, 28.610046094350942], [-81.3283108104081, 28.639254123831236], [-81.45752539415393, 28.640113183521834], [-81.46111468814688, 28.713992316913163], [-81.42163245422454, 28.737186928559282], [-81.41445386623866, 28.785294271232708]]]}}",442905.0
13205,"{""type"": ""Feature"", ""id"": ""13205"", ""properties"": {""name"": ""Mitchell""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-84.142317300873, 31.439788715177144], [-83.99874554115542, 31.444084013630132], [-83.99874554115542, 31.334983432924325], [-84.00233483514835, 31.077265525745254], [-84.11719224292243, 31.07812458543585], [-84.3756214104141, 31.07898364512645], [-84.50842528815288, 31.07812458543585], [-84.50842528815288, 31.123654749037485], [-84.36485352843528, 31.239627807268064], [-84.31460341253413, 31.32209753756537], [-84.19974600476004, 31.35560086549865], [-84.1961567107671, 31.392540432194316], [-84.15308518285183, 31.41401692445924], [-84.142317300873, 31.439788715177144]]]}}",22778.0
13253,"{""type"": ""Feature"", ""id"": ""13253"", ""properties"": {""name"": ""Seminole""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-85.02528362313623, 31.07554740636406], [-84.92119409734097, 31.072970227292267], [-84.73096151571515, 31.069533988529876], [-84.7524972796728, 31.04118501874018], [-84.75608657366574, 30.895144871338708], [-84.78839021960219, 30.801507365063642], [-84.84940821748218, 30.772299335583348], [-84.87453327543275, 30.727628231672313], [-84.9140155093551, 30.75254096269962], [-84.93555127331273, 30.81697043949439], [-84.94272986129862, 30.888272393813935], [-84.98221209522094, 30.93294349772497], [-85.00374785917859, 31.000809213282125], [-85.02528362313623, 31.07554740636406]]]}}",8696.0
40119,"{""type"": ""Feature"", ""id"": ""40119"", ""properties"": {""name"": ""Payne""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.35450848888489, 36.159462655316545], [-97.13915084930849, 36.159462655316545], [-97.14274014330142, 36.24622768406684], [-96.9237932097321, 36.24622768406684], [-96.81970368393684, 36.24622768406684], [-96.81970368393684, 36.15860359562595], [-96.62229251432514, 36.16032171500714], [-96.62229251432514, 35.94126149390493], [-97.13915084930849, 35.94212055359553], [-97.20375814118141, 35.94469773266732], [-97.22170461114611, 35.96445610555105], [-97.2755440210402, 35.97304670245702], [-97.2934904910049, 36.0056909706997], [-97.32220484294842, 36.01084532884328], [-97.35450848888489, 35.98507353812538], [-97.35450848888489, 36.159462655316545]]]}}",79953.0
47137,"{""type"": ""Feature"", ""id"": ""47137"", ""properties"": {""name"": ""Pickett""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-85.2837127906279, 36.53143550134501], [-85.2657663206632, 36.57352942618426], [-85.27653420264203, 36.62679112700126], [-84.97503350723507, 36.6156233510235], [-84.78480092560925, 36.60359651535515], [-84.73096151571515, 36.524563023820235], [-84.78480092560925, 36.524563023820235], [-84.86376539345393, 36.57009318742187], [-84.94272986129862, 36.58126096339963], [-85.03964079910799, 36.55377105330053], [-85.08989091500915, 36.49965029279292], [-85.1042480909809, 36.41030808497084], [-85.1221945609456, 36.40687184620845], [-85.14731961889619, 36.455838248572476], [-85.22269479274793, 36.51511336722366], [-85.2837127906279, 36.53143550134501]]]}}",5096.0
48397,"{""type"": ""Feature"", ""id"": ""48397"", ""properties"": {""name"": ""Rockwall""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.51820298852988, 32.98265991948919], [-96.2956667609676, 32.98180085979859], [-96.2956667609676, 32.84177413023129], [-96.2956667609676, 32.814284220132194], [-96.51820298852988, 32.8134251604416], [-96.51820298852988, 32.98265991948919]]]}}",88010.0
28153,"{""type"": ""Feature"", ""id"": ""28153"", ""properties"": {""name"": ""Wayne""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-88.94479266342663, 31.824647456564563], [-88.90889972349723, 31.82636557594575], [-88.7617386697867, 31.835815232542323], [-88.62534549805498, 31.856432665116643], [-88.4745951503515, 31.894231291502912], [-88.46382726837268, 31.698365682046813], [-88.44947009240092, 31.435493416724164], [-88.84070313763138, 31.43377529734297], [-88.94479266342663, 31.43377529734297], [-88.94479266342663, 31.824647456564563]]]}}",20517.0
28157,"{""type"": ""Feature"", ""id"": ""28157"", ""properties"": {""name"": ""Wilkinson""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-91.59010233622335, 31.19152046459464], [-91.5757451602516, 31.224164732837323], [-91.5398522203222, 31.238768747577467], [-91.52908433834338, 31.214715076240758], [-91.4860128104281, 31.227600971599713], [-91.4680663404634, 31.319520358493577], [-91.42499481254812, 31.315225060040596], [-91.3424410507105, 31.340137791067903], [-91.30654811078111, 31.36075522364223], [-91.21322646696467, 31.357318984879846], [-91.15938705707056, 31.347010268592683], [-91.09477976519764, 31.321238477874772], [-91.05888682526825, 31.281721732107314], [-91.05888682526825, 30.999091093900937], [-91.17733352703527, 30.999091093900937], [-91.63676315813157, 30.999091093900937], [-91.59010233622335, 31.01713134740347], [-91.56497727827278, 31.06695680945809], [-91.62240598215982, 31.10990979398793], [-91.62599527615276, 31.133963465324648], [-91.59010233622335, 31.19152046459464]]]}}",9233.0
51143,"{""type"": ""Feature"", ""id"": ""51143"", ""properties"": {""name"": ""Pittsylvania""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.64134263372634, 36.856160064390636], [-79.59468181181812, 37.04257601725017], [-79.54084240192401, 37.04601225601255], [-79.47982440404404, 37.0056364505545], [-79.46187793407934, 37.02195858467584], [-79.49059228602286, 37.05803909168091], [-79.44393146411464, 37.05546191260912], [-79.4044492301923, 37.064052509515086], [-79.4044492301923, 37.09154241961419], [-79.3326633503335, 37.125904807238065], [-79.29677041040411, 37.10442831497314], [-79.2608774704747, 37.13105916538165], [-79.18191300263003, 37.06920686765867], [-79.12807359273593, 37.089824300233], [-79.09218065280652, 37.0614753304433], [-79.21780594255942, 36.54174421763217], [-79.34343123231233, 36.540885157941574], [-79.33625264432644, 36.57181130680306], [-79.30394899838998, 36.57009318742187], [-79.3326633503335, 36.601878395973955], [-79.36496699626996, 36.60789181380813], [-79.39727064220642, 36.643972320813205], [-79.422395700157, 36.60101933628336], [-79.50136016800168, 36.618200530095294], [-79.51930663796638, 36.60359651535515], [-79.4582886400864, 36.57696566494664], [-79.46905652206522, 36.540885157941574], [-79.5121280499805, 36.540885157941574], [-79.71312851358513, 36.54174421763217], [-79.64134263372634, 36.856160064390636]]]}}",62392.0
42105,"{""type"": ""Feature"", ""id"": ""42105"", ""properties"": {""name"": ""Potter""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.20562503655036, 41.999350431994316], [-77.74978469944699, 41.99849137230372], [-77.60980223372233, 41.999350431994316], [-77.59903435174351, 41.54233067659676], [-77.59903435174351, 41.47876025949259], [-77.99026739697396, 41.4744649610396], [-78.05128539485395, 41.4753240207302], [-78.20203574255743, 41.61792792936929], [-78.20562503655036, 41.999350431994316]]]}}",17239.0
48215,"{""type"": ""Feature"", ""id"": ""48215"", ""properties"": {""name"": ""Hidalgo""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-98.32002857298572, 26.78282613245132], [-97.98622423164231, 26.781108013070124], [-97.98622423164231, 26.61616855247552], [-97.95750987969879, 26.611873254022534], [-98.00417070160701, 26.448651912809126], [-97.86059894188942, 26.433188838378378], [-97.86059894188942, 26.348141929009287], [-97.86059894188942, 26.06980658925589], [-97.8677775298753, 26.056920693896934], [-97.88572399984, 26.0663703504935], [-97.96827776167761, 26.05176633575335], [-97.98263493764937, 26.067229410184098], [-98.02929575955758, 26.0663703504935], [-98.0400636415364, 26.041457619466193], [-98.0759565814658, 26.068088469874695], [-98.14774246132461, 26.056061634206337], [-98.17645681326813, 26.074960947399468], [-98.19799257722576, 26.056061634206337], [-98.24824269312693, 26.073242828018273], [-98.27695704507045, 26.099014618736184], [-98.26618916309162, 26.120491111001108], [-98.32361786697867, 26.121350170691706], [-98.33438574895749, 26.159148797077968], [-98.38822515885158, 26.15828973738737], [-98.46360033270332, 26.222719214182135], [-98.49590397863979, 26.21326955758557], [-98.58563632846328, 26.25450442273422], [-98.49231468464684, 26.445215674046736], [-98.39540374683746, 26.625618209072087], [-98.32002857298572, 26.78282613245132]]]}}",828334.0
51131,"{""type"": ""Feature"", ""id"": ""51131"", ""properties"": {""name"": ""Northampton""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-75.93719123301233, 37.54942123470234], [-75.83669100121001, 37.55457559284592], [-75.78644088530885, 37.52880380212802], [-75.81156594325942, 37.47382398192981], [-75.71465500545006, 37.4497703105931], [-75.67517277152771, 37.46351526564265], [-75.65722630156301, 37.45148842997429], [-75.72183359343593, 37.37331399812997], [-75.7649051213512, 37.30544828257282], [-75.79720876728767, 37.29599862597625], [-75.79361947329473, 37.24703222361223], [-75.83310170721707, 37.17315309022089], [-75.89770899908999, 37.118173270022695], [-75.95513770297703, 37.11989138940389], [-75.94078052700527, 37.089824300233], [-75.97308417294173, 37.08552900178001], [-75.97667346693467, 37.15769001579015], [-76.01256640686407, 37.20493829877298], [-76.02692358283582, 37.25734093989939], [-76.01974499484994, 37.31747511824118], [-75.98744134891349, 37.368159639986395], [-75.97667346693467, 37.44461595244952], [-75.93719123301233, 37.54942123470234]]]}}",12118.0
13249,"{""type"": ""Feature"", ""id"": ""13249"", ""properties"": {""name"": ""Schley""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-84.3935678803788, 32.413962404314034], [-84.36126423444234, 32.42770735936359], [-84.36485352843528, 32.397640270192696], [-84.32178200052, 32.397640270192696], [-84.32537129451295, 32.37272753916539], [-84.25358541465414, 32.37186847947479], [-84.25717470864709, 32.29627122670226], [-84.21769247472474, 32.29541216701166], [-84.22128176871769, 32.2309826902169], [-84.18179953479535, 32.2301236305263], [-84.18179953479535, 32.158821676206756], [-84.4294608203082, 32.16655321342213], [-84.4294608203082, 32.231841749907495], [-84.4115143503435, 32.231841749907495], [-84.4115143503435, 32.29713028639286], [-84.38997858638587, 32.29713028639286], [-84.3935678803788, 32.413962404314034]]]}}",5089.0
48119,"{""type"": ""Feature"", ""id"": ""48119"", ""properties"": {""name"": ""Delta""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-95.85777289382894, 33.40961258571585], [-95.85777289382894, 33.46201522684226], [-95.82546924789247, 33.45857898807988], [-95.76086195601955, 33.49551855477554], [-95.68189748817488, 33.47060582374823], [-95.64241525425254, 33.486927957869575], [-95.5670400804008, 33.47747830127301], [-95.52755784647846, 33.44569309272092], [-95.49166490654906, 33.45514274931749], [-95.41628973269732, 33.41218976478764], [-95.30861091290913, 33.380404556235554], [-95.30502161891619, 33.37782737716377], [-95.30861091290913, 33.37696831747317], [-95.34450385283853, 33.36150524304242], [-95.40193255672557, 33.371813959329586], [-95.50243278852788, 33.34776028799288], [-95.5849865503655, 33.35892806397064], [-95.67471890018899, 33.30223012439124], [-95.73214760407603, 33.30480730346303], [-95.78598701397013, 33.25412278171781], [-95.86136218782187, 33.21890133440334], [-95.85777289382894, 33.40961258571585]]]}}",5226.0
12127,"{""type"": ""Feature"", ""id"": ""12127"", ""properties"": {""name"": ""Volusia""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-81.68006162171622, 29.324783756927566], [-81.44675751217513, 29.379763577125765], [-81.43240033620336, 29.398662890318896], [-81.42163245422454, 29.399521950009493], [-81.4180431602316, 29.261213339823392], [-81.1488461107611, 29.266367697966977], [-81.15602469874699, 29.410689725987254], [-81.10218528885288, 29.427011860108593], [-81.04834587895878, 29.307602563115623], [-80.94425635316352, 29.110877893968933], [-80.73248800758007, 28.791307689066883], [-80.96938141111411, 28.790448629376286], [-80.96579211712117, 28.612623273422727], [-80.98732788107881, 28.612623273422727], [-81.01963152701526, 28.674475571145706], [-81.01604223302233, 28.693374884338837], [-81.06270305493055, 28.75007282391823], [-81.05193517295173, 28.77326743556435], [-81.06629234892348, 28.812784181331807], [-81.10577458284583, 28.828247255762555], [-81.13807822878229, 28.791307689066883], [-81.17756046270462, 28.781858032470318], [-81.21704269662696, 28.808488882878827], [-81.22422128461284, 28.832542554215536], [-81.32113222242222, 28.83426067359673], [-81.35702516235162, 28.848005628646284], [-81.36779304433044, 28.878931777507773], [-81.35343586835869, 28.896972031010307], [-81.35343586835869, 28.98459611945119], [-81.45752539415393, 29.063629610986105], [-81.46470398213982, 29.09627387922879], [-81.50059692206922, 29.097991998609984], [-81.53290056800567, 29.1770254901449], [-81.56161491994919, 29.20022010179101], [-81.6154543298433, 29.206233519625194], [-81.64057938779388, 29.27667641425414], [-81.68006162171622, 29.324783756927566]]]}}",510806.0
36101,"{""type"": ""Feature"", ""id"": ""36101"", ""properties"": {""name"": ""Steuben""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-77.72465964149642, 42.47097420213201], [-77.72107034750347, 42.535403678926784], [-77.6600523496235, 42.535403678926784], [-77.6600523496235, 42.58007478283782], [-77.49135553195532, 42.577497603766034], [-77.36573024220242, 42.576638544075436], [-77.14319401464014, 42.576638544075436], [-77.15037260262602, 42.50018223161231], [-77.10730107471075, 42.50619564944649], [-77.10730107471075, 42.48386009749097], [-77.10012248672487, 42.27253141360413], [-76.96372931499315, 42.27854483143831], [-76.96731860898609, 42.0010685513755], [-77.12524754467545, 41.999350431994316], [-77.60980223372233, 41.999350431994316], [-77.74978469944699, 41.99849137230372], [-77.74260611146111, 42.192638862378615], [-77.72465964149642, 42.403967546265456], [-77.72465964149642, 42.47097420213201]]]}}",98151.0
